item;source;target;cycle_1;order;package
880423;payment_remider item;payment item;1;990039;660039
880423;payment item;create_package item;0;990039;660039
880423;create_package item;send_package item;0;990039;660039
880423;send_package item;failed_delivery item;0;990039;660039
880423;failed_delivery item;package_delivered item;1;990039;660039
880424;place_order item;item_out_of_stock item;0;990040;660040
880424;item_out_of_stock item;reorder_item item;0;990040;660040
880424;reorder_item item;pick_item item;0;990040;660040
880424;pick_item item;confirm_order item;0;990040;660040
880424;confirm_order item;payment_remider item;0;990040;660040
880424;payment_remider item;payment item;1;990040;660040
880424;payment item;create_package item;0;990040;660040
880424;create_package item;send_package item;0;990040;660040
880424;send_package item;failed_delivery item;0;990040;660040
880424;failed_delivery item;package_delivered item;1;990040;660040
880425;place_order item;item_out_of_stock item;0;990041;660041
880425;item_out_of_stock item;reorder_item item;0;990041;660041
880425;reorder_item item;pick_item item;0;990041;660041
880425;pick_item item;confirm_order item;0;990041;660041
880425;confirm_order item;payment_remider item;0;990041;660041
880425;payment_remider item;payment item;1;990041;660041
880425;payment item;create_package item;0;990041;660041
880425;create_package item;send_package item;0;990041;660041
880425;send_package item;failed_delivery item;0;990041;660041
880425;failed_delivery item;package_delivered item;1;990041;660041
880426;place_order item;item_out_of_stock item;0;990042;660042
880426;item_out_of_stock item;reorder_item item;0;990042;660042
880426;reorder_item item;pick_item item;0;990042;660042
880426;pick_item item;confirm_order item;0;990042;660042
880426;confirm_order item;payment_remider item;0;990042;660042
880426;payment_remider item;payment item;1;990042;660042
880426;payment item;create_package item;0;990042;660042
880426;create_package item;send_package item;0;990042;660042
880426;send_package item;failed_delivery item;0;990042;660042
880426;failed_delivery item;package_delivered item;1;990042;660042
880427;place_order item;item_out_of_stock item;0;990043;660043
880427;item_out_of_stock item;reorder_item item;0;990043;660043
880427;reorder_item item;pick_item item;0;990043;660043
880427;pick_item item;confirm_order item;0;990043;660043
880427;confirm_order item;payment_remider item;0;990043;660043
880427;payment_remider item;payment item;1;990043;660043
880427;payment item;create_package item;0;990043;660043
880427;create_package item;send_package item;0;990043;660043
880427;send_package item;failed_delivery item;0;990043;660043
880427;failed_delivery item;package_delivered item;1;990043;660043
880428;place_order item;item_out_of_stock item;0;990044;660044
880428;item_out_of_stock item;reorder_item item;0;990044;660044
880428;reorder_item item;pick_item item;0;990044;660044
880428;pick_item item;confirm_order item;0;990044;660044
880428;confirm_order item;payment_remider item;0;990044;660044
880428;payment_remider item;payment item;1;990044;660044
880428;payment item;create_package item;0;990044;660044
880428;create_package item;send_package item;0;990044;660044
880428;send_package item;failed_delivery item;0;990044;660044
880428;failed_delivery item;package_delivered item;1;990044;660044
880429;place_order item;item_out_of_stock item;0;990045;660045
880429;item_out_of_stock item;reorder_item item;0;990045;660045
880429;reorder_item item;pick_item item;0;990045;660045
880429;pick_item item;confirm_order item;0;990045;660045
880429;confirm_order item;payment_remider item;0;990045;660045
880429;payment_remider item;payment item;1;990045;660045
880429;payment item;create_package item;0;990045;660045
880429;create_package item;send_package item;0;990045;660045
880429;send_package item;failed_delivery item;0;990045;660045
880429;failed_delivery item;package_delivered item;1;990045;660045
880430;place_order item;item_out_of_stock item;0;990046;660046
880430;item_out_of_stock item;reorder_item item;0;990046;660046
880430;reorder_item item;pick_item item;0;990046;660046
880430;pick_item item;confirm_order item;0;990046;660046
880430;confirm_order item;payment_remider item;0;990046;660046
880430;payment_remider item;payment item;1;990046;660046
880430;payment item;create_package item;0;990046;660046
880430;create_package item;send_package item;0;990046;660046
880430;send_package item;failed_delivery item;0;990046;660046
880430;failed_delivery item;package_delivered item;1;990046;660046
880431;place_order item;item_out_of_stock item;0;990047;660047
880431;item_out_of_stock item;reorder_item item;0;990047;660047
880431;reorder_item item;pick_item item;0;990047;660047
880431;pick_item item;confirm_order item;0;990047;660047
880431;confirm_order item;payment_remider item;0;990047;660047
880431;payment_remider item;payment item;1;990047;660047
880431;payment item;create_package item;0;990047;660047
880431;create_package item;send_package item;0;990047;660047
880431;send_package item;failed_delivery item;0;990047;660047
880431;failed_delivery item;package_delivered item;1;990047;660047
880432;place_order item;item_out_of_stock item;0;990048;660048
880432;item_out_of_stock item;reorder_item item;0;990048;660048
880432;reorder_item item;pick_item item;0;990048;660048
880432;pick_item item;confirm_order item;0;990048;660048
880432;confirm_order item;payment_remider item;0;990048;660048
880432;payment_remider item;payment item;1;990048;660048
880432;payment item;create_package item;0;990048;660048
880432;create_package item;send_package item;0;990048;660048
880432;send_package item;failed_delivery item;0;990048;660048
880432;failed_delivery item;package_delivered item;1;990048;660048
880433;place_order item;item_out_of_stock item;0;990049;660049
880433;item_out_of_stock item;reorder_item item;0;990049;660049
880433;reorder_item item;pick_item item;0;990049;660049
880433;pick_item item;confirm_order item;0;990049;660049
880433;confirm_order item;payment_remider item;0;990049;660049
880433;payment_remider item;payment item;1;990049;660049
880433;payment item;create_package item;0;990049;660049
880433;create_package item;send_package item;0;990049;660049
880433;send_package item;failed_delivery item;0;990049;660049
880433;failed_delivery item;package_delivered item;1;990049;660049
880434;place_order item;item_out_of_stock item;0;990050;660050
880434;item_out_of_stock item;reorder_item item;0;990050;660050
880434;reorder_item item;pick_item item;0;990050;660050
880434;pick_item item;confirm_order item;0;990050;660050
880434;confirm_order item;payment_remider item;0;990050;660050
880434;payment_remider item;payment item;2;990050;660050
880434;payment item;create_package item;0;990050;660050
880434;create_package item;send_package item;0;990050;660050
880434;send_package item;failed_delivery item;0;990050;660050
880434;failed_delivery item;package_delivered item;1;990050;660050
880435;place_order item;item_out_of_stock item;0;990051;660051
880435;item_out_of_stock item;reorder_item item;0;990051;660051
880435;reorder_item item;pick_item item;0;990051;660051
880435;pick_item item;confirm_order item;0;990051;660051
880435;confirm_order item;payment_remider item;0;990051;660051
880435;payment_remider item;payment item;2;990051;660051
880435;payment item;create_package item;0;990051;660051
880435;create_package item;send_package item;0;990051;660051
880435;send_package item;failed_delivery item;0;990051;660051
880435;failed_delivery item;package_delivered item;1;990051;660051
880436;place_order item;item_out_of_stock item;0;990052;660052
880436;item_out_of_stock item;reorder_item item;0;990052;660052
880436;reorder_item item;pick_item item;0;990052;660052
880436;pick_item item;confirm_order item;0;990052;660052
880436;confirm_order item;payment_remider item;0;990052;660052
880436;payment_remider item;payment item;2;990052;660052
880436;payment item;create_package item;0;990052;660052
880436;create_package item;send_package item;0;990052;660052
880436;send_package item;failed_delivery item;0;990052;660052
880436;failed_delivery item;package_delivered item;1;990052;660052
880437;place_order item;item_out_of_stock item;0;990053;660053
880437;item_out_of_stock item;reorder_item item;0;990053;660053
880437;reorder_item item;pick_item item;0;990053;660053
880437;pick_item item;confirm_order item;0;990053;660053
880437;confirm_order item;payment_remider item;0;990053;660053
880437;payment_remider item;payment item;2;990053;660053
880437;payment item;create_package item;0;990053;660053
880437;create_package item;send_package item;0;990053;660053
880437;send_package item;failed_delivery item;0;990053;660053
880437;failed_delivery item;package_delivered item;1;990053;660053
880438;place_order item;item_out_of_stock item;0;990054;660054
880438;item_out_of_stock item;reorder_item item;0;990054;660054
880438;reorder_item item;pick_item item;0;990054;660054
880438;pick_item item;confirm_order item;0;990054;660054
880438;confirm_order item;payment_remider item;0;990054;660054
880438;payment_remider item;payment item;2;990054;660054
880438;payment item;create_package item;0;990054;660054
880438;create_package item;send_package item;0;990054;660054
880438;send_package item;failed_delivery item;0;990054;660054
880438;failed_delivery item;package_delivered item;1;990054;660054
880439;place_order item;item_out_of_stock item;0;990055;660055
880439;item_out_of_stock item;reorder_item item;0;990055;660055
880439;reorder_item item;pick_item item;0;990055;660055
880439;pick_item item;confirm_order item;0;990055;660055
880439;confirm_order item;payment_remider item;0;990055;660055
880439;payment_remider item;payment item;2;990055;660055
880439;payment item;create_package item;0;990055;660055
880439;create_package item;send_package item;0;990055;660055
880439;send_package item;failed_delivery item;0;990055;660055
880439;failed_delivery item;package_delivered item;1;990055;660055
880440;place_order item;item_out_of_stock item;0;990056;660056
880440;item_out_of_stock item;reorder_item item;0;990056;660056
880440;reorder_item item;pick_item item;0;990056;660056
880440;pick_item item;confirm_order item;0;990056;660056
880440;confirm_order item;payment_remider item;0;990056;660056
880440;payment_remider item;payment item;2;990056;660056
880440;payment item;create_package item;0;990056;660056
880440;create_package item;send_package item;0;990056;660056
880440;send_package item;failed_delivery item;0;990056;660056
880440;failed_delivery item;package_delivered item;1;990056;660056
880441;place_order item;item_out_of_stock item;0;990057;660057
880441;item_out_of_stock item;reorder_item item;0;990057;660057
880441;reorder_item item;pick_item item;0;990057;660057
880441;pick_item item;confirm_order item;0;990057;660057
880441;confirm_order item;payment_remider item;0;990057;660057
880441;payment_remider item;payment item;2;990057;660057
880441;payment item;create_package item;0;990057;660057
880441;create_package item;send_package item;0;990057;660057
880441;send_package item;failed_delivery item;0;990057;660057
880441;failed_delivery item;package_delivered item;1;990057;660057
880442;place_order item;item_out_of_stock item;0;990058;660058
880442;item_out_of_stock item;reorder_item item;0;990058;660058
880442;reorder_item item;pick_item item;0;990058;660058
880442;pick_item item;confirm_order item;0;990058;660058
880442;confirm_order item;payment_remider item;0;990058;660058
880442;payment_remider item;payment item;2;990058;660058
880442;payment item;create_package item;0;990058;660058
880442;create_package item;send_package item;0;990058;660058
880442;send_package item;failed_delivery item;0;990058;660058
880442;failed_delivery item;package_delivered item;1;990058;660058
880443;place_order item;item_out_of_stock item;0;990059;660059
880443;item_out_of_stock item;reorder_item item;0;990059;660059
880443;reorder_item item;pick_item item;0;990059;660059
880443;pick_item item;confirm_order item;0;990059;660059
880443;confirm_order item;payment_remider item;0;990059;660059
880443;payment_remider item;payment item;2;990059;660059
880443;payment item;create_package item;0;990059;660059
880443;create_package item;send_package item;0;990059;660059
880443;send_package item;failed_delivery item;0;990059;660059
880443;failed_delivery item;package_delivered item;1;990059;660059
880444;place_order item;item_out_of_stock item;0;990060;660060
880444;item_out_of_stock item;reorder_item item;0;990060;660060
880444;reorder_item item;pick_item item;0;990060;660060
880444;pick_item item;confirm_order item;0;990060;660060
880444;confirm_order item;payment_remider item;0;990060;660060
880444;payment_remider item;payment item;2;990060;660060
880444;payment item;create_package item;0;990060;660060
880444;create_package item;send_package item;0;990060;660060
880444;send_package item;failed_delivery item;0;990060;660060
880444;failed_delivery item;package_delivered item;1;990060;660060
880445;place_order item;item_out_of_stock item;0;990061;660061
880445;item_out_of_stock item;reorder_item item;0;990061;660061
880445;reorder_item item;pick_item item;0;990061;660061
880445;pick_item item;confirm_order item;0;990061;660061
880445;confirm_order item;payment_remider item;0;990061;660061
880445;payment_remider item;payment item;2;990061;660061
880445;payment item;create_package item;0;990061;660061
880445;create_package item;send_package item;0;990061;660061
880445;send_package item;failed_delivery item;0;990061;660061
880445;failed_delivery item;package_delivered item;1;990061;660061
880446;place_order item;item_out_of_stock item;0;990062;660062
880446;item_out_of_stock item;reorder_item item;0;990062;660062
880446;reorder_item item;pick_item item;0;990062;660062
880446;pick_item item;confirm_order item;0;990062;660062
880446;confirm_order item;payment_remider item;0;990062;660062
880446;payment_remider item;payment item;2;990062;660062
880446;payment item;create_package item;0;990062;660062
880446;create_package item;send_package item;0;990062;660062
880446;send_package item;failed_delivery item;0;990062;660062
880446;failed_delivery item;package_delivered item;1;990062;660062
880447;place_order item;item_out_of_stock item;0;990063;660063
880447;item_out_of_stock item;reorder_item item;0;990063;660063
880447;reorder_item item;pick_item item;0;990063;660063
880447;pick_item item;confirm_order item;0;990063;660063
880447;confirm_order item;payment_remider item;0;990063;660063
880447;payment_remider item;payment item;2;990063;660063
880447;payment item;create_package item;0;990063;660063
880447;create_package item;send_package item;0;990063;660063
880447;send_package item;failed_delivery item;0;990063;660063
880447;failed_delivery item;package_delivered item;1;990063;660063
880448;place_order item;item_out_of_stock item;0;990064;660064
880448;item_out_of_stock item;reorder_item item;0;990064;660064
880448;reorder_item item;pick_item item;0;990064;660064
880448;pick_item item;confirm_order item;0;990064;660064
880448;confirm_order item;payment_remider item;0;990064;660064
880448;payment_remider item;payment item;2;990064;660064
880448;payment item;create_package item;0;990064;660064
880448;create_package item;send_package item;0;990064;660064
880448;send_package item;failed_delivery item;0;990064;660064
880448;failed_delivery item;package_delivered item;1;990064;660064
880449;place_order item;item_out_of_stock item;0;990065;660065
880449;item_out_of_stock item;reorder_item item;0;990065;660065
880449;reorder_item item;pick_item item;0;990065;660065
880449;pick_item item;confirm_order item;0;990065;660065
880449;confirm_order item;payment_remider item;0;990065;660065
880449;payment_remider item;payment item;2;990065;660065
880449;payment item;create_package item;0;990065;660065
880449;create_package item;send_package item;0;990065;660065
880449;send_package item;failed_delivery item;0;990065;660065
880449;failed_delivery item;package_delivered item;1;990065;660065
880450;place_order item;item_out_of_stock item;0;990066;660066
880450;item_out_of_stock item;reorder_item item;0;990066;660066
880450;reorder_item item;pick_item item;0;990066;660066
880450;pick_item item;confirm_order item;0;990066;660066
880450;confirm_order item;payment_remider item;0;990066;660066
880450;payment_remider item;payment item;2;990066;660066
880450;payment item;create_package item;0;990066;660066
880450;create_package item;send_package item;0;990066;660066
880450;send_package item;failed_delivery item;0;990066;660066
880450;failed_delivery item;package_delivered item;1;990066;660066
880451;place_order item;item_out_of_stock item;0;990067;660067
880451;item_out_of_stock item;reorder_item item;0;990067;660067
880451;reorder_item item;pick_item item;0;990067;660067
880451;pick_item item;confirm_order item;0;990067;660067
880451;confirm_order item;payment_remider item;0;990067;660067
880451;payment_remider item;payment item;2;990067;660067
880451;payment item;create_package item;0;990067;660067
880451;create_package item;send_package item;0;990067;660067
880451;send_package item;failed_delivery item;0;990067;660067
880451;failed_delivery item;package_delivered item;1;990067;660067
880452;place_order item;item_out_of_stock item;0;990068;660068
880452;item_out_of_stock item;reorder_item item;0;990068;660068
880452;reorder_item item;pick_item item;0;990068;660068
880452;pick_item item;confirm_order item;0;990068;660068
880452;confirm_order item;payment_remider item;0;990068;660068
880452;payment_remider item;payment item;2;990068;660068
880452;payment item;create_package item;0;990068;660068
880452;create_package item;send_package item;0;990068;660068
880452;send_package item;failed_delivery item;0;990068;660068
880452;failed_delivery item;package_delivered item;1;990068;660068
880453;place_order item;item_out_of_stock item;0;990069;660069
880453;item_out_of_stock item;reorder_item item;0;990069;660069
880453;reorder_item item;pick_item item;0;990069;660069
880453;pick_item item;confirm_order item;0;990069;660069
880453;confirm_order item;payment_remider item;0;990069;660069
880453;payment_remider item;payment item;2;990069;660069
880453;payment item;create_package item;0;990069;660069
880453;create_package item;send_package item;0;990069;660069
880453;send_package item;failed_delivery item;0;990069;660069
880453;failed_delivery item;package_delivered item;1;990069;660069
880454;place_order item;item_out_of_stock item;0;990070;660070
880454;item_out_of_stock item;reorder_item item;0;990070;660070
880454;reorder_item item;pick_item item;0;990070;660070
880454;pick_item item;confirm_order item;0;990070;660070
880454;confirm_order item;payment_remider item;0;990070;660070
880454;payment_remider item;payment item;2;990070;660070
880454;payment item;create_package item;0;990070;660070
880454;create_package item;send_package item;0;990070;660070
880454;send_package item;failed_delivery item;0;990070;660070
880454;failed_delivery item;package_delivered item;1;990070;660070
880455;place_order item;item_out_of_stock item;0;990071;660071
880455;item_out_of_stock item;reorder_item item;0;990071;660071
880455;reorder_item item;pick_item item;0;990071;660071
880455;pick_item item;confirm_order item;0;990071;660071
880455;confirm_order item;payment_remider item;0;990071;660071
880455;payment_remider item;payment item;2;990071;660071
880455;payment item;create_package item;0;990071;660071
880455;create_package item;send_package item;0;990071;660071
880455;send_package item;failed_delivery item;0;990071;660071
880455;failed_delivery item;package_delivered item;1;990071;660071
880456;place_order item;item_out_of_stock item;0;990072;660072
880456;item_out_of_stock item;reorder_item item;0;990072;660072
880456;reorder_item item;pick_item item;0;990072;660072
880456;pick_item item;confirm_order item;0;990072;660072
880456;confirm_order item;payment_remider item;0;990072;660072
880456;payment_remider item;payment item;2;990072;660072
880456;payment item;create_package item;0;990072;660072
880456;create_package item;send_package item;0;990072;660072
880456;send_package item;failed_delivery item;0;990072;660072
880456;failed_delivery item;package_delivered item;1;990072;660072
880457;place_order item;item_out_of_stock item;0;990073;660073
880457;item_out_of_stock item;reorder_item item;0;990073;660073
880457;reorder_item item;pick_item item;0;990073;660073
880457;pick_item item;confirm_order item;0;990073;660073
880457;confirm_order item;payment_remider item;0;990073;660073
880457;payment_remider item;payment item;2;990073;660073
880457;payment item;create_package item;0;990073;660073
880457;create_package item;send_package item;0;990073;660073
880457;send_package item;failed_delivery item;0;990073;660073
880457;failed_delivery item;package_delivered item;1;990073;660073
880458;place_order item;item_out_of_stock item;0;990074;660074
880458;item_out_of_stock item;reorder_item item;0;990074;660074
880458;reorder_item item;pick_item item;0;990074;660074
880458;pick_item item;confirm_order item;0;990074;660074
880458;confirm_order item;payment_remider item;0;990074;660074
880458;payment_remider item;payment item;2;990074;660074
880458;payment item;create_package item;0;990074;660074
880458;create_package item;send_package item;0;990074;660074
880458;send_package item;failed_delivery item;0;990074;660074
880458;failed_delivery item;package_delivered item;1;990074;660074
880459;place_order item;item_out_of_stock item;0;990075;660075
880459;item_out_of_stock item;reorder_item item;0;990075;660075
880459;reorder_item item;pick_item item;0;990075;660075
880459;pick_item item;confirm_order item;0;990075;660075
880459;confirm_order item;payment_remider item;0;990075;660075
880459;payment_remider item;payment item;2;990075;660075
880459;payment item;create_package item;0;990075;660075
880459;create_package item;send_package item;0;990075;660075
880459;send_package item;failed_delivery item;0;990075;660075
880459;failed_delivery item;package_delivered item;1;990075;660075
880460;place_order item;item_out_of_stock item;0;990076;660076
880460;item_out_of_stock item;reorder_item item;0;990076;660076
880460;reorder_item item;pick_item item;0;990076;660076
880460;pick_item item;confirm_order item;0;990076;660076
880460;confirm_order item;payment_remider item;0;990076;660076
880460;payment_remider item;payment item;2;990076;660076
880460;payment item;create_package item;0;990076;660076
880460;create_package item;send_package item;0;990076;660076
880460;send_package item;failed_delivery item;0;990076;660076
880460;failed_delivery item;package_delivered item;1;990076;660076
880461;place_order item;item_out_of_stock item;0;990077;660077
880461;item_out_of_stock item;reorder_item item;0;990077;660077
880461;reorder_item item;pick_item item;0;990077;660077
880461;pick_item item;confirm_order item;0;990077;660077
880461;confirm_order item;payment_remider item;0;990077;660077
880461;payment_remider item;payment item;2;990077;660077
880461;payment item;create_package item;0;990077;660077
880461;create_package item;send_package item;0;990077;660077
880461;send_package item;failed_delivery item;0;990077;660077
880461;failed_delivery item;package_delivered item;1;990077;660077
880462;place_order item;item_out_of_stock item;0;990078;660078
880462;item_out_of_stock item;reorder_item item;0;990078;660078
880462;reorder_item item;pick_item item;0;990078;660078
880462;pick_item item;confirm_order item;0;990078;660078
880462;confirm_order item;payment_remider item;0;990078;660078
880462;payment_remider item;payment item;2;990078;660078
880462;payment item;create_package item;0;990078;660078
880462;create_package item;send_package item;0;990078;660078
880462;send_package item;failed_delivery item;0;990078;660078
880462;failed_delivery item;package_delivered item;1;990078;660078
880463;place_order item;item_out_of_stock item;0;990079;660079
880463;item_out_of_stock item;reorder_item item;0;990079;660079
880463;reorder_item item;pick_item item;0;990079;660079
880463;pick_item item;confirm_order item;0;990079;660079
880463;confirm_order item;payment_remider item;0;990079;660079
880463;payment_remider item;payment item;2;990079;660079
880463;payment item;create_package item;0;990079;660079
880463;create_package item;send_package item;0;990079;660079
880463;send_package item;failed_delivery item;0;990079;660079
880463;failed_delivery item;package_delivered item;1;990079;660079
880464;place_order item;item_out_of_stock item;0;990080;660080
880464;item_out_of_stock item;reorder_item item;0;990080;660080
880464;reorder_item item;pick_item item;0;990080;660080
880464;pick_item item;confirm_order item;0;990080;660080
880464;confirm_order item;payment_remider item;0;990080;660080
880464;payment_remider item;payment item;2;990080;660080
880464;payment item;create_package item;0;990080;660080
880464;create_package item;send_package item;0;990080;660080
880464;send_package item;failed_delivery item;0;990080;660080
880464;failed_delivery item;package_delivered item;1;990080;660080
880465;place_order item;item_out_of_stock item;0;990081;660081
880465;item_out_of_stock item;reorder_item item;0;990081;660081
880465;reorder_item item;pick_item item;0;990081;660081
880465;pick_item item;confirm_order item;0;990081;660081
880465;confirm_order item;payment_remider item;0;990081;660081
880465;payment_remider item;payment item;2;990081;660081
880465;payment item;create_package item;0;990081;660081
880465;create_package item;send_package item;0;990081;660081
880465;send_package item;failed_delivery item;0;990081;660081
880465;failed_delivery item;package_delivered item;1;990081;660081
880466;place_order item;item_out_of_stock item;0;990082;660082
880466;item_out_of_stock item;reorder_item item;0;990082;660082
880466;reorder_item item;pick_item item;0;990082;660082
880466;pick_item item;confirm_order item;0;990082;660082
880466;confirm_order item;payment_remider item;0;990082;660082
880466;payment_remider item;payment item;2;990082;660082
880466;payment item;create_package item;0;990082;660082
880466;create_package item;send_package item;0;990082;660082
880466;send_package item;failed_delivery item;0;990082;660082
880466;failed_delivery item;package_delivered item;1;990082;660082
880467;place_order item;item_out_of_stock item;0;990083;660083
880467;item_out_of_stock item;reorder_item item;0;990083;660083
880467;reorder_item item;pick_item item;0;990083;660083
880467;pick_item item;confirm_order item;0;990083;660083
880467;confirm_order item;payment_remider item;0;990083;660083
880467;payment_remider item;payment item;2;990083;660083
880467;payment item;create_package item;0;990083;660083
880467;create_package item;send_package item;0;990083;660083
880467;send_package item;failed_delivery item;0;990083;660083
880467;failed_delivery item;package_delivered item;1;990083;660083
880468;place_order item;item_out_of_stock item;0;990084;660084
880468;item_out_of_stock item;reorder_item item;0;990084;660084
880468;reorder_item item;pick_item item;0;990084;660084
880468;pick_item item;confirm_order item;0;990084;660084
880468;confirm_order item;payment_remider item;0;990084;660084
880468;payment_remider item;payment item;2;990084;660084
880468;payment item;create_package item;0;990084;660084
880468;create_package item;send_package item;0;990084;660084
880468;send_package item;failed_delivery item;0;990084;660084
880468;failed_delivery item;package_delivered item;1;990084;660084
880469;place_order item;item_out_of_stock item;0;990085;660085
880469;item_out_of_stock item;reorder_item item;0;990085;660085
880469;reorder_item item;pick_item item;0;990085;660085
880469;pick_item item;confirm_order item;0;990085;660085
880469;confirm_order item;payment_remider item;0;990085;660085
880469;payment_remider item;payment item;2;990085;660085
880469;payment item;create_package item;0;990085;660085
880469;create_package item;send_package item;0;990085;660085
880469;send_package item;failed_delivery item;0;990085;660085
880469;failed_delivery item;package_delivered item;2;990085;660085
880470;place_order item;item_out_of_stock item;0;990086;660086
880470;item_out_of_stock item;reorder_item item;0;990086;660086
880470;reorder_item item;pick_item item;0;990086;660086
880470;pick_item item;confirm_order item;0;990086;660086
880470;confirm_order item;payment_remider item;0;990086;660086
880470;payment_remider item;payment item;2;990086;660086
880470;payment item;create_package item;0;990086;660086
880470;create_package item;send_package item;0;990086;660086
880470;send_package item;failed_delivery item;0;990086;660086
880470;failed_delivery item;package_delivered item;2;990086;660086
880471;place_order item;item_out_of_stock item;0;990087;660087
880471;item_out_of_stock item;reorder_item item;0;990087;660087
880471;reorder_item item;pick_item item;0;990087;660087
880471;pick_item item;confirm_order item;0;990087;660087
880471;confirm_order item;payment_remider item;0;990087;660087
880471;payment_remider item;payment item;2;990087;660087
880471;payment item;create_package item;0;990087;660087
880471;create_package item;send_package item;0;990087;660087
880471;send_package item;failed_delivery item;0;990087;660087
880471;failed_delivery item;package_delivered item;2;990087;660087
880472;place_order item;item_out_of_stock item;0;990088;660088
880472;item_out_of_stock item;reorder_item item;0;990088;660088
880472;reorder_item item;pick_item item;0;990088;660088
880472;pick_item item;confirm_order item;0;990088;660088
880472;confirm_order item;payment_remider item;0;990088;660088
880472;payment_remider item;payment item;2;990088;660088
880472;payment item;create_package item;0;990088;660088
880472;create_package item;send_package item;0;990088;660088
880472;send_package item;failed_delivery item;0;990088;660088
880472;failed_delivery item;package_delivered item;2;990088;660088
880473;place_order item;item_out_of_stock item;0;990089;660089
880473;item_out_of_stock item;reorder_item item;0;990089;660089
880473;reorder_item item;pick_item item;0;990089;660089
880473;pick_item item;confirm_order item;0;990089;660089
880473;confirm_order item;payment_remider item;0;990089;660089
880473;payment_remider item;payment item;2;990089;660089
880473;payment item;create_package item;0;990089;660089
880473;create_package item;send_package item;0;990089;660089
880473;send_package item;failed_delivery item;0;990089;660089
880473;failed_delivery item;package_delivered item;2;990089;660089
880474;place_order item;item_out_of_stock item;0;990090;660090
880474;item_out_of_stock item;reorder_item item;0;990090;660090
880474;reorder_item item;pick_item item;0;990090;660090
880474;pick_item item;confirm_order item;0;990090;660090
880474;confirm_order item;payment_remider item;0;990090;660090
880474;payment_remider item;payment item;2;990090;660090
880474;payment item;create_package item;0;990090;660090
880474;create_package item;send_package item;0;990090;660090
880474;send_package item;failed_delivery item;0;990090;660090
880474;failed_delivery item;package_delivered item;2;990090;660090
880475;place_order item;item_out_of_stock item;0;990091;660091
880475;item_out_of_stock item;reorder_item item;0;990091;660091
880475;reorder_item item;pick_item item;0;990091;660091
880475;pick_item item;confirm_order item;0;990091;660091
880475;confirm_order item;payment_remider item;0;990091;660091
880475;payment_remider item;payment item;2;990091;660091
880475;payment item;create_package item;0;990091;660091
880475;create_package item;send_package item;0;990091;660091
880475;send_package item;failed_delivery item;0;990091;660091
880475;failed_delivery item;package_delivered item;2;990091;660091
880476;place_order item;item_out_of_stock item;0;990092;660092
880476;item_out_of_stock item;reorder_item item;0;990092;660092
880476;reorder_item item;pick_item item;0;990092;660092
880476;pick_item item;confirm_order item;0;990092;660092
880476;confirm_order item;payment_remider item;0;990092;660092
880476;payment_remider item;payment item;2;990092;660092
880476;payment item;create_package item;0;990092;660092
880476;create_package item;send_package item;0;990092;660092
880476;send_package item;failed_delivery item;0;990092;660092
880476;failed_delivery item;package_delivered item;2;990092;660092
880477;place_order item;item_out_of_stock item;0;990093;660093
880477;item_out_of_stock item;reorder_item item;0;990093;660093
880477;reorder_item item;pick_item item;0;990093;660093
880477;pick_item item;confirm_order item;0;990093;660093
880477;confirm_order item;payment_remider item;0;990093;660093
880477;payment_remider item;payment item;2;990093;660093
880477;payment item;create_package item;0;990093;660093
880477;create_package item;send_package item;0;990093;660093
880477;send_package item;failed_delivery item;0;990093;660093
880477;failed_delivery item;package_delivered item;2;990093;660093
880478;place_order item;item_out_of_stock item;0;990094;660094
880478;item_out_of_stock item;reorder_item item;0;990094;660094
880478;reorder_item item;pick_item item;0;990094;660094
880478;pick_item item;confirm_order item;0;990094;660094
880478;confirm_order item;payment_remider item;0;990094;660094
880478;payment_remider item;payment item;2;990094;660094
880478;payment item;create_package item;0;990094;660094
880478;create_package item;send_package item;0;990094;660094
880478;send_package item;failed_delivery item;0;990094;660094
880478;failed_delivery item;package_delivered item;2;990094;660094
880479;place_order item;item_out_of_stock item;0;990095;660095
880479;item_out_of_stock item;reorder_item item;0;990095;660095
880479;reorder_item item;pick_item item;0;990095;660095
880479;pick_item item;confirm_order item;0;990095;660095
880479;confirm_order item;payment_remider item;0;990095;660095
880479;payment_remider item;payment item;2;990095;660095
880479;payment item;create_package item;0;990095;660095
880479;create_package item;send_package item;0;990095;660095
880479;send_package item;failed_delivery item;0;990095;660095
880479;failed_delivery item;package_delivered item;2;990095;660095
880480;place_order item;item_out_of_stock item;0;990096;660096
880480;item_out_of_stock item;reorder_item item;0;990096;660096
880480;reorder_item item;pick_item item;0;990096;660096
880480;pick_item item;confirm_order item;0;990096;660096
880480;confirm_order item;payment_remider item;0;990096;660096
880480;payment_remider item;payment item;2;990096;660096
880480;payment item;create_package item;0;990096;660096
880480;create_package item;send_package item;0;990096;660096
880480;send_package item;failed_delivery item;0;990096;660096
880480;failed_delivery item;package_delivered item;2;990096;660096
880481;place_order item;item_out_of_stock item;0;990097;660097
880481;item_out_of_stock item;reorder_item item;0;990097;660097
880481;reorder_item item;pick_item item;0;990097;660097
880481;pick_item item;confirm_order item;0;990097;660097
880481;confirm_order item;payment_remider item;0;990097;660097
880481;payment_remider item;payment item;2;990097;660097
880481;payment item;create_package item;0;990097;660097
880481;create_package item;send_package item;0;990097;660097
